Teenage Frankenstein;Harriet Bauer;18;Krimi, Horror;4088;10;64;englisch;Schweden;2017;False
Morgue of the Psycho Dentist ;Valeri Huber;18;Science Fiction, Horror;3961;49;93;englisch;Zentralafrikanische Republik;2015;True
Love Mall;Rudi Maier;16;Action, Thriller, Dokumentation;4954;25;93;englisch;Kuwait;2015;False
The Saga of Lemuria;Heini Bauer;16;Horror, Komödie, Dokumentation;1150;5;79;englisch;Mexiko;2015;False
Goblins vs Yeti: Undead Nightmare;Hilde Klein;18;Horror;2251;25;62;englisch;Litauen;2015;False
Battle of The Abominable Mutant;Heinz-Josef Mayer;16;Horror;2955;15;89;englisch;Ungarn;2015;False
Seventh Bridges;Birte Meier;16;Drama, Thriller, Komödie;3774;26;89;deutsch;Kiribati;2016;True
Maschine;Johann Maier;6;Zeichentrick, Krimi, Science Fiction;1178;28;82;deutsch;Mosambik;2015;True
Eine Ehre der Hemden;Gotthard Wewifi;12;Action;3427;64;86;deutsch;Südkorea;2015;True
Unliving Cannibal;Gotthilf Schmid;18;Horror;3792;73;65;englisch;Serbien;2017;False
Silken Time;Janina Koch;18;Komödie, Drama, Zeichentrick;2889;23;101;deutsch;Senegal;2016;False
Weeping Edge;Sibel Koch;6;Zeichentrick, Krimi, Science Fiction;4240;76;102;deutsch;Spanien;2015;True
Die Hälse von Montabaur;German Fisafu;6;Drama, Thriller;2227;40;78;deutsch;Malediven;2016;False
Der Zeuge mit Sorge;Hermine Bauer;0;Drama, Krimi;2256;49;115;deutsch;Martinique;2015;False
The Saint Louis Life;Wolfram Becker;16;Drama;1659;53;108;englisch;Gabun;2015;False
Unser demonstratives Selfie der Geschichte;Anthony König;16;Krimi, Thriller;3779;89;74;deutsch;Tadschikistan;2015;False
Ein Herrscher der Hocker;Josefine Koch;18;Science Fiction;4954;30;67;deutsch;Monaco;2015;True
Hospital of the Aztec Mutilator ;Samir Katoda;18;Dokumentation, Horror;1085;37;100;englisch;Marshallinseln;2016;False
Lauter Schritt der Sekunde;Rigo Fuchs;0;Zeichentrick;4904;36;75;deutsch;Chile;2016;False
The Horrible Indestructible Man, Part 6;Tabea Fotuda;16;Krimi, Thriller;2755;17;110;englisch;Kiribati;2015;False
Die Bäche von Hagenbach;Martina König;0;Drama, Zeichentrick, Krimi;1790;48;102;deutsch;Luxemburg;2017;False
Der ängstliche Herr Setisadehein;Egon Wolf;18;Horror, Thriller, Krimi;3464;100;114;deutsch;Belize;2016;True
Forgotten Healer;Waltrud Betido;6;Krimi, Thriller;1065;90;97;deutsch;Luxemburg;2015;False
Scheue Kritiker der Weite;Wilhelmine Wagner;18;Horror, Zeichentrick, Thriller;2839;99;88;deutsch;Barbados;2015;False
Die Fäden des Bockes;Erhardt Wolf;0;Science Fiction, Drama, Krimi;1353;53;79;deutsch;Turkmenistan;2016;True
She was a teenaged Elizabeth Bathory;Diethard Meyer;16;Komödie, Horror, Zeichentrick;1742;80;65;englisch;Elfenbeinküste;2015;False
Schiere Sofas und der Schatten;Justina Tisafu;0;Thriller;4342;44;114;deutsch;Mikronesien;2016;False
Monsters in the Cellar;Dietlind Wagner;18;Horror;3374;42;90;englisch;Republik Kongo;2017;False
Attack of the Goblins From Outer Space ;Asta Katoda;18;Horror;4770;16;76;englisch;Uruguay;2015;False
Zombie Sleepover City 8;Michelle Lange;18;Horror;4921;74;96;englisch;Komoren;2015;False
Krümelige Sekunden und der Zeuge;Fredo Ravadu;18;Dokumentation, Science Fiction;3097;22;85;deutsch;Republik Kongo;2017;False
King Arthur meets Cinderella;Hans-Michael König;16;Drama, Horror, Thriller;3482;49;74;englisch;Niger;2015;True
Helen of Troy goes to The Moon;Baptist Werner;16;Thriller, Action, Dokumentation;1530;19;110;englisch;Philippinen;2015;False
Die Kanäle von Blaustein;Irene Sadafo;18;Horror, Dokumentation, Komödie;1771;24;117;deutsch;Mauritius;2015;False
Night of the Awful Bloodsuckers;Irmtraut Tisafu;18;Thriller, Horror;4160;31;104;englisch;Ålandinseln;2015;False
Night of the Horrific Cats;Andy Werner;18;Horror;3883;44;86;englisch;Indonesien;2015;False
Murderous Squid;Claudia Maier;18;Horror;4308;5;62;englisch;Panama;2017;False
Skin of Revenge;Cilli Schmid;16;Horror;1312;57;75;englisch;Syrien;2016;False
Red Riding Hood and The Snake-Women, The Origin;Lorenz Meier;16;Krimi;4862;42;88;englisch;Namibia;2015;True
Ihre schlechten Prinzessinen zum Frühstück;Peter Tiveba;12;Action, Krimi;1058;71;109;deutsch;Guadeloupe;2017;True
Dreiste Wolken mit Reich;Annegret Kotifi;12;Komödie, Zeichentrick;4101;33;116;deutsch;Slowenien;2016;False
Leichen mit Schwester;Francis Balube;12;Action, Drama;3693;32;76;deutsch;Uruguay;2017;False
Hasen auf hoher See;Agnes König;0;Dokumentation;3289;52;68;deutsch;Gabun;2017;False
The Impossible Immortal Men;Catrin Getifu;16;Krimi;2027;26;101;englisch;Andorra;2016;False
Monster of Sensation;Edith Betido;16;Zeichentrick;1993;4;74;englisch;Dominica;2017;True
Der witzige Herr Kitevoreweiner;Ladislaus Kolofo;0;Dokumentation;1093;79;109;deutsch;Moldawien;2015;False
Die Geschwulst des Holzes;Bela Meyer;6;Horror;4637;28;90;deutsch;Nordkorea;2016;False
Curse of the Atom Age Jack the Ripper ;Corina Schmid;18;Dokumentation, Horror;1414;42;60;englisch;Turkmenistan;2017;False
Evil Lake;Peer Hitabe;16;Horror, Dokumentation, Komödie;2853;4;62;englisch;Lettland;2015;True
Erect Destiny;Margit Wewifi;6;Drama, Action;3666;80;95;deutsch;Uruguay;2015;False
Igor of the The Deep;Hildegard Meyer;18;Drama, Horror;3880;69;107;englisch;Lesotho;2017;True
Invasion of the Dreaded Freaks ;Nikolas Becker;18;Horror;4784;21;75;englisch;Suriname;2017;True
Mummy Curse;Serpil Katoda;18;Horror;2035;7;91;englisch;Niederlande;2016;True
Der mondäne Herr Poludumeiner;Max Meier;18;Thriller, Action, Drama;2977;38;82;deutsch;Laos;2016;True
Mutige Katzen, feiste Schlangen;Anke Hisodi;18;Science Fiction, Horror;2058;43;85;deutsch;Kenia;2016;False
Grey Doors;Heinz-Josef Werner;6;Science Fiction;1227;91;72;deutsch;Swasiland;2017;False
Schwerter der annehmbaren Beine;Irmi Walter;12;Dokumentation;1704;88;94;deutsch;Palau;2016;False
Die Bäume des Tones;Traudl Bauer;0;Komödie, Drama;1347;85;83;deutsch;Ukraine;2015;False
Schwestern in der Burg;Emmy Wagner;0;Krimi, Drama;4310;26;83;deutsch;Estland;2015;False
My Mom Married Caligula;Kilian Revafo;16;Krimi, Zeichentrick, Action;2780;68;119;englisch;Portugal;2016;False
Gotthilf und die Weine;Lorenz Wagner;0;Zeichentrick;2370;80;89;deutsch;Algerien;2015;True
The Terrible Mission;Madeleine Meier;16;Horror;4531;16;81;englisch;Chile;2017;True
At Midnight They Take your Soul;Valeri Lange;18;Thriller, Horror;2752;22;104;englisch;Uruguay;2017;False
Karl-Heinrich und die Bände;Lotti Wewifi;0;Komödie;3057;44;63;deutsch;Nauru;2015;False
Die Monde von Schongau;Michaela Werner;12;Horror, Science Fiction;1658;84;60;deutsch;Libyen;2016;False
Die Körner des Zopfes;Gert Viloba;12;Horror;2551;61;73;deutsch;Frankreich;2016;False
Leonhard und die Tröpfe;Pascal Meyer;0;Zeichentrick;1447;80;88;deutsch;Kiribati;2016;True
Jane und die Säue;Yvette Wagner;0;Komödie;4579;87;98;deutsch;Schweiz;2017;False
Beach of Rage;Violetta Viloba;16;Horror, Action;2509;76;103;englisch;Portugal;2016;True
Tuch mit Krieg;Hubertus Meyer;0;Krimi, Horror;1327;85;86;deutsch;Marshallinseln;2017;False
Prom Night of the Space Dead;Ricarda Koch;18;Dokumentation, Horror;3917;3;88;englisch;Argentinien;2015;False
Ein Turm am Abend;Ignatz Kotifi;16;Action, Komödie, Science Fiction;1337;35;86;deutsch;Jordanien;2016;False
Die Schläge von Lübz;Kerstin Klein;16;Komödie;3482;30;72;deutsch;Russland;2016;False
Die unverletzbare Frau Köresadestein;Gretel Werner;12;Krimi, Thriller, Science Fiction;3709;63;89;deutsch;Österreich;2017;True
Martina und der Hang;Christa Meier;0;Zeichentrick, Dokumentation;1202;51;85;deutsch;Algerien;2016;False
Die hochtrabende Frau Schmitt;Hermine Koch;6;Science Fiction, Action, Krimi;3282;25;68;deutsch;Paraguay;2017;False
Die Dramen von Parchim;Ernst Koch;16;Krimi, Dokumentation;3105;60;91;deutsch;Slowakei;2016;True
Dragon Assault 1988;Etta Maier;16;Zeichentrick;2677;21;77;englisch;Argentinien;2017;False
Das Kamel;Eric Braun;12;Dokumentation, Action;3364;98;115;deutsch;Spanien;2016;False
Zerzauste Grauen;Muzaffer Krause;18;Krimi, Horror, Dokumentation;4454;88;100;deutsch;Luxemburg;2017;True
Saubere Winde mit Titel;Knud Maier;12;Komödie, Dokumentation, Zeichentrick;1172;44;115;deutsch;Jemen;2016;True
The Abominable Policeman;Valentine Wolf;16;Krimi, Dokumentation;1837;56;84;englisch;Norwegen;2017;False
The Killer Destiny of the FBI;Hans-Josef Balube;16;Zeichentrick, Komödie;3813;5;104;englisch;Burundi;2015;False
Die begründete Schlange;Veronica Lange;12;Action;3397;41;91;deutsch;Belgien;2016;False
Der Tropf von Leinefelde-Worbis;Anneliese Wagner;18;Horror, Dokumentation;2272;80;82;deutsch;Ålandinseln;2016;False
Glück der Welt;Wanda Meier;18;Horror;3121;65;71;deutsch;Kanada;2017;False
Beiläufige Lasten und meine Patrouille;Baptist Schmid;18;Science Fiction, Dokumentation;3778;99;62;deutsch;Niue;2017;False
The Beast goes to El Dorado;Luzia Huber;16;Horror, Krimi, Zeichentrick;1011;20;110;englisch;Kambodscha;2015;False
Burgen ohne Stift;Jeanette Becker;12;Thriller, Drama, Krimi;1203;33;104;deutsch;Jemen;2015;False
Die leistungsstarke Frau Fedefare;Mona Colifo;6;Horror, Science Fiction;2329;76;99;deutsch;Island;2016;False
Bride of Evil;Slavko Krause;16;Action, Krimi, Zeichentrick;1828;21;63;englisch;Komoren;2015;False
Der undurchschaubare Herr Löwafere;Marina Schmid;6;Action;3145;88;117;deutsch;Eritrea;2017;True
Teufel der Schere;Fernando Dodufu;6;Drama, Thriller, Action;2202;40;71;deutsch;Brunei;2016;True
Meine Phantasie der kannibalischen Sekunde;Hansjoachim Ravadu;16;Dokumentation;3711;67;63;deutsch;Costa Rica;2015;False
Schwere Länder der Stunde;Liesbeth Hatifu;18;Komödie, Dokumentation;4150;39;62;deutsch;Swasiland;2017;True
Emigrantenlärm;Melitta Lange;16;Drama;3157;67;63;deutsch;Bouvetinsel;2016;False
Der Stahl des Ladens;Nadia Gotubi;18;Drama, Action, Zeichentrick;3236;85;112;deutsch;Serbien;2015;True
Die Morde mit Sonnen;Eleni König;12;Drama;3194;79;118;deutsch;Dschibuti;2017;False
Annekatrin und das Kloster;Deborah Meier;0;Zeichentrick, Komödie;2503;66;112;deutsch;Armenien;2015;True
Bloodthirsty Mummy vs Mutated Octopus;Helga Schmid;18;Horror;4561;37;114;englisch;Italien;2017;True
My Mom Married Dracula;Sigurd Braun;16;Horror, Drama, Krimi;2150;35;97;englisch;Ålandinseln;2015;True
Die Sände von Velbert;Timm Watifo;0;Dokumentation, Action;4652;78;98;deutsch;Spanien;2017;False
Die Tröge des Denkmales;Steven Bauer;18;Dokumentation;3930;40;78;deutsch;Grenada;2015;False
Die Früchte des Spruches;Mirella Meyer;18;Thriller, Komödie, Drama;1052;78;83;deutsch;Bahrain;2015;False
Der lockere Herr Tetigrodeson;Alexej Ravadu;6;Krimi, Dokumentation;2648;26;117;deutsch;Montenegro;2016;True
Die Löhne von Rottweil;Theo Kolofo;6;Krimi, Action;3282;38;98;deutsch;Peru;2016;False
Die Seiten der Uhrmacher;Heinz-Josef Wagner;6;Zeichentrick, Horror, Action;4261;21;69;deutsch;Katar;2016;False
Disease Brides;Raisa Kudodo;16;Drama, Komödie;2657;57;112;englisch;Kambodscha;2016;False
Jörn und der Gruß;Tabea Krause;0;Zeichentrick, Dokumentation, Komödie;4594;65;94;deutsch;Bouvetinsel;2015;False
The Red Bee, Chapter 5;Rouven Kolebi;16;Zeichentrick;4815;25;94;englisch;Malaysia;2016;False
Meine Unberührbare auf dem Friedhof;Berndt Revodi;18;Krimi;4103;41;80;deutsch;Malawi;2015;False
Schöne Fee und der Kampf;Elsbeth Maier;0;Komödie, Dokumentation;1797;88;83;deutsch;Tschechien;2015;False
Margot und der Strand;Athanasios Meier;0;Komödie, Dokumentation;2708;62;73;deutsch;Weißrussland;2015;False
Vacant Thief;Gunter Kolofo;18;Zeichentrick;4595;49;119;deutsch;Kuba;2017;False
Die Goldschätze von Seeland;Hildegard Fuchs;0;Krimi;4587;59;103;deutsch;Oman;2017;False
Satan Biker;Slavko Kadedi;18;Dokumentation, Horror;2959;13;83;englisch;Ägypten;2016;False
Day of the Bloodthirsty Fly-Man;Georgia Koch;18;Horror;3648;36;65;englisch;Ecuador;2017;True
Verrückte Arbeiten;Louise Krause;12;Action;2153;52;79;deutsch;Madagaskar;2016;False
Danuta und die Schnüre;Svea Revafo;0;Dokumentation, Komödie, Zeichentrick;1657;71;70;deutsch;Bangladesch;2016;False
Marten und die Monde;Sieglinde Fuchs;0;Dokumentation, Komödie;1425;39;80;deutsch;Guadeloupe;2017;False
Missing Lords;Selim Braun;6;Krimi;4108;92;85;deutsch;Spanien;2015;False
Tumbe Machenschaften mit Arbeit;Hassan Riweba;6;Drama;1531;66;93;deutsch;Brasilien;2016;False
Evil Party;Heini Walter;16;Action, Krimi;4423;3;68;englisch;Taiwan;2017;False
Der muntere Sturm im Schloß;Rosa Schmid;16;Komödie;2951;56;102;deutsch;Tschad;2016;False
Beyond Hyboria;Benjamin Riweba;16;Krimi, Komödie, Horror;1378;49;73;englisch;Irland;2015;False
Der pfiffige Herr Meyer;Constantin Revodi;18;Drama, Action, Dokumentation;1967;98;115;deutsch;Trinidad und Tobago;2017;True
Deine Nixen der idealen Uhrmacher;Jane Bauer;0;Zeichentrick, Horror, Thriller;4724;53;76;deutsch;Kasachstan;2015;False
Der Wunsch des Schwures;Oswin Wagner;16;Dokumentation;3772;98;75;deutsch;Fidschi;2016;False
Bones of Annie Oakley;Gertrud Werner;16;Dokumentation, Science Fiction, Krimi;1468;45;88;englisch;Libyen;2016;False
Trockene Bibliotheken ohne Pflicht;Hubertine König;18;Drama, Dokumentation, Thriller;2076;43;91;deutsch;Nepal;2015;True
Hofzüge;Gisa Nasibe;18;Horror;1489;84;91;deutsch;Österreich;2015;False
Drought!;Uwe Wagner;16;Komödie, Zeichentrick;4856;77;100;englisch;Peru;2016;False
Halloween of the Atom Age Goblins;Nada Ravadu;18;Action, Horror;4711;10;106;englisch;Kuwait;2016;False
The blood Devouring Bugman Must Murder;Ahmet Werner;18;Horror;2860;17;105;englisch;Kiribati;2017;False
Summer of the Colossal Ghouls;Recep Wolf;18;Krimi, Horror;4065;5;70;englisch;San Marino;2015;False
Hidden Pleasure;Gotthold König;12;Komödie;3547;64;67;deutsch;Komoren;2016;False
Die Stöcke von Gerolzhofen;Randolf Getifu;0;Dokumentation, Krimi;3685;42;82;deutsch;Andorra;2016;False
Centipede Biker;Jane Meier;18;Thriller, Horror;1602;65;70;englisch;Frankreich;2015;False
Der Kamm des Schaumes;Andrew Wagner;16;Thriller;2392;96;70;deutsch;Reunion;2016;False
Der Geruch von Ronnenberg;Raik Wedofo;0;Horror, Action, Thriller;1182;91;68;deutsch;Japan;2017;True
The Wonder of Bettie Taylor, Chapter II;Gotthold Maier;16;Zeichentrick, Krimi, Komödie;1017;54;120;englisch;Estland;2016;False
Drehender Franzose, todesmutiger Schlaf;Louis Wagner;16;Dokumentation;4712;63;66;deutsch;Bahamas;2015;False
Legacy of Aladdin Posessed;Roger Becker;16;Komödie, Dokumentation;3707;21;98;englisch;Guinea;2015;False
Werewolfs's Terror;Olaf Meier;18;Horror;4654;80;108;englisch;Burkina Faso;2016;True
Der diebische Herr Tiveba;Hans-H. Bauer;0;Drama, Thriller, Science Fiction;1567;78;92;deutsch;Malta;2016;False
Ein Triumph;Philomena Lange;18;Science Fiction, Action, Dokumentation;3085;61;96;deutsch;Litauen;2017;True
Die argumentativen Reiche und der Elefant;Abdullah Werner;18;Krimi, Zeichentrick;3917;63;114;deutsch;Armenien;2016;False
Ein Tag des sofortigen Gesichts;Filippo Walter;6;Horror, Zeichentrick, Drama;3752;26;61;deutsch;Ruanda;2016;False
Laue Schwestern, desorientierte Spuren;Martina Huber;6;Science Fiction, Drama, Zeichentrick;4368;81;80;deutsch;Madagaskar;2015;True
Assignment Psi;Erika Maier;16;Zeichentrick;2769;8;85;englisch;Gambia;2016;False
Geschwächte Freundschaft und der Fang;Philipp Kotifi;18;Horror, Action;3546;30;61;deutsch;Benin;2015;False
Asymmetrische Tage, bange Schwestern;Wilhelmine Badada;16;Thriller, Zeichentrick, Krimi;2764;53;115;deutsch;Portugal;2017;True
Don't Lie in the Cellar;Ralph Dodufu;18;Dokumentation, Horror;1147;52;61;englisch;Jemen;2016;False
Der sturköpfige Herr Mesowedeson;Kilian Wolf;0;Krimi;1781;70;88;deutsch;Guernsey;2015;False
Die Fliegen von Titisee-Neustadt;Fernando Lange;0;Science Fiction, Komödie, Krimi;1714;94;61;deutsch;Estland;2015;False
Die emsige Frau Köresadestein;Tibor Wagner;18;Zeichentrick, Dokumentation, Horror;3474;52;62;deutsch;Nepal;2015;False
Bizarre Mummy meets Wild Cannibal;Louise Neriba;18;Horror;4198;35;65;englisch;Dänemark;2017;False
Die Lämmer von Stein;Sabrina Werner;6;Action, Horror, Dokumentation;4088;25;117;deutsch;Bermuda;2017;False
Der manipulierende Herr Huvabedeweiner;Bernadette Schulz;0;Thriller;2708;87;91;deutsch;Ungarn;2017;False
Der Guss des Klopses;Cornelius Schulz;18;Zeichentrick;3900;30;85;deutsch;Fidschi;2016;False
Eure Schöngeister der Grafen;Tilman Wedofo;16;Action;3837;82;116;deutsch;Argentinien;2016;False
Gestreifte Nabel am Strand;Egon Bauer;6;Science Fiction, Horror;4425;37;69;deutsch;Reunion;2015;False
Awful Mantis;Krista Watifo;18;Drama, Horror;1252;19;120;englisch;Ghana;2015;False
Die Bären des Mangels;Edward Walter;6;Zeichentrick, Drama;4428;22;97;deutsch;Mongolei;2016;True
Lancelot meets the Murderer;Hartmuth Wagner;16;Thriller, Zeichentrick, Action;4573;41;108;englisch;Finnland;2016;False
Herrscherbotschaften;Violetta Badada;6;Action, Science Fiction;1719;64;70;deutsch;Albanien;2015;False
Meinhard und der Sack;Udo Lange;0;Dokumentation, Zeichentrick;4419;79;71;deutsch;Mongolei;2017;False
Schusslinie mit Moment;Franz Walter;0;Dokumentation, Horror, Zeichentrick;2855;33;78;deutsch;Grenada;2016;False
The Doctor from Heaven;Annita Huber;16;Action, Drama, Horror;3147;77;99;englisch;Liberia;2016;True
Emperess Terror;Ercan Revafo;16;Drama, Action;2997;49;87;englisch;Sambia;2016;False
Unsere Manieren mit Messern;Theodoros Schmid;6;Science Fiction, Komödie;3618;67;75;deutsch;Togo;2016;False
Dreadful Thursday;Krista Dodufu;16;Komödie;2615;55;112;englisch;Republik Kongo;2017;True
Die kuriose Frau Wagner;Fridolin Hitabe;0;Science Fiction, Horror, Dokumentation;4352;46;83;deutsch;Jemen;2016;False
Schriller Sohn, rauer Zahn;Immo Lange;12;Thriller, Horror;1493;65;103;deutsch;Guam;2015;False
The Nurse from Beyond;Edwin Katoda;16;Komödie, Drama;2617;33;72;englisch;Sambia;2015;False
Die Gäule des Schrankes;Antonio Niduba;18;Thriller, Zeichentrick, Science Fiction;1103;22;64;deutsch;Äthopien;2015;True
Nightmare of the Giant Invisible Woman;Reimund Wolf;18;Horror;2714;24;102;englisch;Paraguay;2015;False
Whispering Flames;Mariechen Lange;12;Horror, Dokumentation;4049;35;69;deutsch;Schweden;2016;False
Der Mangel von Schotten;Annemie Wolf;16;Action;1065;28;66;deutsch;Deutschland;2016;False
Psycho Pirate;Aysel Folefo;18;Dokumentation, Horror;3236;37;109;englisch;Uganda;2016;False
The Holiness of Bonnie Clark;Niklas Ravadu;16;Zeichentrick, Horror;3119;79;89;englisch;Kuba;2015;False
Annie Oakley Abides;Nancy Koch;16;Thriller, Drama;4956;23;102;englisch;Äthopien;2016;False
Heart of Sensation;Peer Wagner;16;Komödie;1497;31;120;englisch;Aruba;2016;False
Die Fäden des Gemaches;Hans-Michael Becker;6;Science Fiction;2435;100;64;deutsch;Island;2016;False
Die gleichzeitige Schwester;Asta Schmid;18;Horror;3438;74;78;deutsch;Südafrika;2015;True
Die Katze der Patrouille;Anneliese Tiveba;12;Krimi, Zeichentrick;4628;20;73;deutsch;Dänemark;2016;False
Edle Vorschläge, seichte Hocker;Tamara Viloba;12;Action, Dokumentation, Krimi;4550;71;69;deutsch;Armenien;2017;False
Mind of the Alien, The Beginning;Ekrem Schmid;16;Action, Zeichentrick, Dokumentation;1488;67;99;englisch;Algerien;2017;False
Die Münder von Traunstein;Emine Meier;0;Drama, Science Fiction, Krimi;4937;87;62;deutsch;Israel;2016;False
The Awful Ghouls Must Destroy;Alicia Gotubi;18;Dokumentation, Horror;2748;38;115;englisch;Lettland;2016;True
Cruise of the Angels;Willy Colobu;18;Horror;3750;5;105;englisch;Mexiko;2016;True
Josef und die Klänge;Emine Schmid;0;Komödie, Dokumentation;4341;68;117;deutsch;Namibia;2016;False
Forgotten Night;Ewald Ravadu;12;Science Fiction;3280;21;108;deutsch;Brasilien;2016;False
Der Herr mit Maschinen;Claus Meier;6;Zeichentrick;2685;42;104;deutsch;Irland;2017;False
Die ungefährliche Frau Jisasegemeiner;Philomena Lange;12;Drama;4645;54;120;deutsch;Guadeloupe;2017;False
Century of War;Sibel Werner;16;Dokumentation;1415;78;68;englisch;Slowakei;2017;True
Ghouls Bimbo;Lotti Meyer;18;Horror;2214;39;115;englisch;San Marino;2015;False
Odyssey to Avalon;Winfried Schulz;16;Dokumentation, Thriller;1308;77;117;englisch;Papua-Neuguinea;2016;False
The Phantom of The Crypt's Revenge;Valeska Lange;18;Drama, Horror;4657;3;100;englisch;Israel;2017;False
Der harmonische Vorschlag des Glücks;Liesbeth Mayer;0;Krimi, Thriller, Zeichentrick;3805;74;64;deutsch;Eritrea;2017;True
Der Ofen von Hemmoor;Hanny Walter;16;Thriller, Drama;1102;38;74;deutsch;Tschechien;2016;True
Hände mit Club;Kemal Fisafu;16;Action, Drama, Science Fiction;1487;38;108;deutsch;Vietnam;2016;False
Die Stühle von Kierspe;Valeska Lange;0;Drama, Komödie;3115;93;119;deutsch;Bouvetinsel;2015;False
Gast mit Schiffen;Trudi Werner;12;Thriller, Komödie, Krimi;1648;32;91;deutsch;Island;2016;False
Die Morde von Könnern;Grazyna Neriba;16;Horror, Action;3037;57;63;deutsch;Sambia;2015;True
The Blue Gorilla;Cäcilia Kudodo;16;Krimi;3590;71;77;englisch;San Marino;2016;False
Die Ärzte von Hildesheim;Fabian Wolf;16;Horror, Dokumentation, Action;4633;43;105;deutsch;Simbabwe;2017;False
Der smarte Herr Hevomatt;Miodrag Meier;12;Thriller, Dokumentation;3917;41;61;deutsch;Guatemala;2017;False
Ein Club ohne Freundinnen;Muzaffer Riweba;0;Action, Thriller;2608;70;102;deutsch;Malawi;2017;False
Wrath of the Wicked Dracula ;Walburga Wolf;18;Horror;3433;65;74;englisch;Georgien;2016;False
Schnupfen des Emigranten;Gerti Wagner;18;Drama;1494;99;72;deutsch;Nepal;2017;False
The Fate of the FBI;Ivana König;16;Zeichentrick, Dokumentation, Komödie;2722;33;119;englisch;Sierra Leone;2015;False
Die Preisstädte;Etta Lange;12;Zeichentrick, Dokumentation;3612;31;69;deutsch;Fidschi;2015;False
Eye of Magic;Michael Siroda;16;Zeichentrick, Krimi, Komödie;3442;77;63;englisch;Aruba;2016;False
Insane Mardi Gras;Alexandra Fuchs;18;Science Fiction, Horror;1729;65;118;englisch;Malawi;2017;False
Die Donnersümpfe;Anneliese König;0;Horror, Komödie, Action;1680;50;103;deutsch;Ruanda;2017;False
Beyond Courage;Madlen Meyer;16;Zeichentrick;3227;60;102;englisch;Polen;2017;False
Luscious Girlfriend;Meinolf Meier;12;Krimi, Drama;4518;58;109;deutsch;Japan;2015;False
Cheerleader and Dracula;Hannelore Wolf;18;Drama, Horror;1022;48;95;englisch;Tadschikistan;2015;True
Die Brüder von Plettenberg;Oswin Wolf;6;Dokumentation, Science Fiction, Action;1015;56;93;deutsch;Marshallinseln;2017;False
The Killer Operation;Arndt Meyer;16;Drama;3337;30;64;englisch;Tunesien;2016;True
Die Bären des Tales;Jozef Wetebi;6;Drama, Action, Science Fiction;3290;89;80;deutsch;Vietnam;2016;False
Land of the Blood-Sucking Killer;Brigitte Kudodo;18;Action, Horror;4821;40;80;englisch;Italien;2015;False
Die glamouröse Frau Garasade;Madeleine Hisodi;18;Krimi, Drama, Science Fiction;4817;67;74;deutsch;Costa Rica;2016;True
The Destruction of Sinbad;Tassilo Fuchs;16;Zeichentrick;2281;55;84;englisch;Serbien;2016;False
Liebe ohne Höfe;Fedor Maier;6;Action, Horror;2701;28;74;deutsch;Katar;2016;False
Wolken der weisen Märchen;Erika Bauer;6;Zeichentrick;4246;70;108;deutsch;Reunion;2016;False
Die hochmütige Frau Wütebimüller;Hans-Herbert Neriba;16;Horror, Action;3861;49;116;deutsch;Guatemala;2016;True
The Licentious Professor Smith;Piotr Fuwefo;16;Zeichentrick, Komödie;3717;10;104;englisch;Macao;2015;False
Ein erlogenes Unkraut ohne Lippe;Gertrud Walter;16;Action, Zeichentrick, Thriller;2848;48;95;deutsch;Palau;2017;True
The Sensual Tales of Merlin;Ernst Wolf;16;Drama, Dokumentation;1979;7;109;englisch;Guyana;2016;False
Das Damenmädchen;Annekatrin Becker;12;Horror, Komödie;1129;33;65;deutsch;Türkei;2017;True
Die Bäche von Georgsmarienhütte;Olena Koch;6;Drama, Zeichentrick, Action;3247;70;111;deutsch;Tadschikistan;2017;False
Der Wolf von Neckarbischofsheim;Grzegorz Folefo;6;Krimi;1258;20;73;deutsch;Bahamas;2016;False
Erdige Winter ohne Schusslinie;Maik Bauer;12;Zeichentrick, Horror;1335;94;120;deutsch;Äthopien;2015;False
Wrath of the Rock Cthulhu ;Ilhan Schmid;18;Krimi, Horror;3393;14;96;englisch;Botsuana;2015;False
Ende ohne Hagel;Franz Meier;12;Action;1892;47;106;deutsch;Dschibuti;2016;False
George Moore Lives Again, Chapter 5;Emin Lange;16;Drama, Komödie, Dokumentation;1201;53;102;englisch;Zypern;2016;False
Der Kauf von Altentreptow;Hansjörg Schmid;16;Komödie;4746;79;117;deutsch;Weißrussland;2017;False
Outer Space Curse;Guenter Meyer;18;Komödie, Horror;2006;15;63;englisch;Puerto Rico;2015;False
Die heiklen Bücher zum Schluß;Urte Vitubi;16;Thriller, Drama;1754;49;79;deutsch;Algerien;2017;False
Die Dramen des Landes;Maria-Luise Becker;6;Action, Krimi;4826;84;91;deutsch;Gabun;2017;False
Die Räte des Planes;Simona Wagner;16;Zeichentrick;4719;72;97;deutsch;Russland;2017;False
Missing Words;Mirco Tisafu;6;Science Fiction, Komödie;2425;28;77;deutsch;Bahamas;2017;False
Die wirre Unberührbare;Herlinde Sadafo;0;Dokumentation;2791;87;111;deutsch;Algerien;2015;False
Ragged Gift;Harriet Werner;18;Science Fiction, Thriller;4002;23;103;deutsch;Usbekistan;2015;False
Die Kritiken der Botschaft;Tobias Lange;12;Krimi, Drama;2918;50;98;deutsch;Macao;2016;False
Sonnige Bestechung, adoptierter Löffel;Irmhild Revafo;6;Dokumentation;2580;25;87;deutsch;Guernsey;2017;False
